Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Love seeing Flutter in there 😊,Ugy9jghVbaJQ2ySRdtt4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great guide,UgzduDWeZOeC71Y1Mg14AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you Brad ❤,UgxTv7aWWHKoUvJXfVx4AaABAg,2,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,In Brad we trust,UgwMzh7Pb-x39kOHVvB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,The video the world was waiting for,UgxGz7GAeV2tTEq6VaR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This works guys!,UgzZ_QBnjj5uuwfkBMx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you so much 🤩,UgwNgMXfYUNaJEwQMdB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you!!,Ugz8_9XC_bvmNKfJK8N4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You are just... A LEGEND.,Ugw86wXtXXmF5yyd6u54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great...I literary wait for it for a long time..💙,UgyHvGuNmgJr7WIwFh14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks heaps Brad!,UgwbB-G6uQ6b7GaIS794AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,thank you so much!,Ugx7ybT9t0QLJzdMSel4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"i have a question..









does front-end have a future ?",Ugx_VtOgqkcTvHx7LcZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,i want to learn web development because i want to know how website work and are made,UgwMTZzq2XcR8R6buMR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You have a good ideas wow more vlog perfect but long explanation nice,UgzWas0QcnzwD7uv6IB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I must have been waiting... all this time. Waiting 8,759 hours... Just for this video...",Ugwwb1IgWJdpRnDc9xZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you!,UgxKe_kYyu_9JEXV6954AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thankyou so much Brad . Happy New Year 🎉,UgzqWrjnwvHJ0EOaAW54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Waited 1 year for this 🤣❤️,UgzZCayKkR9rzy3nVJp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Design Software => Canvas 2D,Ugys5gW4B3_ktBo5ArZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"thanhs for share Knowledge, great video",Ugy1T7vLxnf69Fa4KNR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"UI Kits, React antd is missing :(",UgzCbu3FRtMXjTWa5cJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Waiting for this!!!,Ugwjtg4XJheWhDz2jeV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Sir you are really great 😃 thanks a lot from Pakistan 😘👍,UgwzCf0tQMibP2y84xh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"""So you wanna be a frontend engineer at google? ... "" 😉😉",Ugxo-J87UaJtcdTJ_qp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Been waiting for this! 🤙,Ugys0hSLqt-6OStX-zp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Cool intro line sir 
$thanks -to -bradTraversy",UgwQPZFpDveh1Fvd-GZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Got Everything in one video,UgxDZLpslWdnA3jER2t4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Any one with good resources for the topics mentioned. Would really appreciate thanks,UgwVOCiqvUWRjEcxnWd4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks Brad ♥️,UgxTdZjJ_O_N0VVdmTt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Hope you’re feeling better!,UgwNPmZuHcQt5VQXOvx4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Please?? what is the best book to learn javascript,Ugwc37GS_8qAJQvCiy14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I was waiting for 26:09 because that's the TM for the video.,Ugws9vjxiLadSImH0VN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Will there be a Postgres crash course???,Ugw4KkdOrLlWeZQPAyl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Look who thinks he's infoQ :) This was awesome. Thanks.,UgxeZgfN7mSjamRFyCZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Press crtl + right arrow for ""Alright so""",Ugx_jVW7O0jLj8ah62N4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Web 3 basics 
1: There will still be people posting pics of what they had for dinner
2: Girls will still post 10 second videos of themselves dancing 
3: People will still try and pump/dump just to make a few bucks but will ultimately end up breaking even or losing money in the long run",UgwsDUJ1DGjgdXSrOR14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Slides in pdf Available?,UgyzmQxtYILQwebel7Z4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I feel like I only just saw the last one. That year flew by.,UgwOkqOtrFevZFSIxrN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,i wonder why you never mention java,Ugz6s7jlFrO4K9t2ztF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You forgot loopback on api frameworks,UgxboBKFtLHdCZpFwC94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"How about infrastructure side? Iike Jenkins, docker , kubernetes those",Ugw5kD8qwOKgOh04HrZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Finally uploaded. Thank you Brad,UgyX_CbYMTeXDL4i3kd4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You promised to discuss serverless functions.... .then never did it~!,Ugzo-g-GAnxlVEN34P14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Amazing video,UgyrgRX-g6WB4HR3KeJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Go Brad go!,Ugxpn8u7_UgiOOCaM4V4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you Traversy,UgxLdF6aDQZJKFkP3tt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Nice work bro,UgzT1j5uX58ccceJAJN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Don't learn code for money, learn code for hobby and money will be",UgziwV4Lb2ErzufroaV4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I want to  learn laravel framework...how can I learn?,Ugwb9PnGafDEkRf-om14AaABAg,2,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"The video I be wanting for. 
Love from Cameroon-Central Africa.",Ugwu5YxZKhvDblT_Nz94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I like, didn't understand any of the terms hes using or what he's talking about. I'm having a hard time thinking I'm gonna be able to grasp any of this :')",Ugyzd91WAGJe1rJKkIB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Best video ever <3,UgyBYwaSrwLR8_LQNlJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,a video full of trust,UgxBcnlY7l7fKLWC-PV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,wish you went more into devops,UgyUKBSklZquwfd9d3x4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks again!,UgyUkRf5oapznhr6S8d4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"dude, your website is pretty baad! work on it, will you?",UgwfgbLRxlA7E2Y2rPR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Your words are gold,UgzOJ44rPINlxlDZd_R4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,That time of the year again huh.,UgzrLsnRWaDyB196y654AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"some people think that web dev is an easy job. 
Others: what do you do?
Me: web development
Others: oh so just websites...
Me: ....... yeah...... just stupid....... websites :)",UgzZ1FBs-qkTUwKpzdt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great video but you barely said anything for backend devs,UgxlAjSa0EuZXmDF1X94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"""The syntax is very clean. It's almost like writing English""
Heh..what? Does not compute.",UgyVqJbcIjRDt6kUKI54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Finally.. i have been waiting Brad,Ugx273mmvC0-coLsyfN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks thanks thanks Brad 
🙌🙌💪",UgynluRcHcO1LBj-pOx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Getting in early for the epic video.,Ugx7nSEEfDkgn3R7CEp4AaABAg,1,8
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Awaited for this <3,UgzQRdfIObnM5yx6kNN4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Don’t learn Deno? Didn’t Netlify just start using Deno for Edge Functions instead of Node?,UgxlIAfxdbMpsMsCezd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"You were sick, hope you're better now Sensei ❤️",UgxvArbVNX71wn0nGSh4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Freakin awesome!,Ugwe4F9cpo26QmmLOe14AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you LEGEND!!!!!!!!!!!!,UgxPBSOCbjUwvmd9kkF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Dad for all tech channels❤️❤️❤️,Ugw8Tcpku8c9O4yBofx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you,UgwHKj47w1H2R7piq354AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,can i have those slides please?,UgyDWYfQDfG4qy45bM14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Damnit, Jason's gone Web Toking again",UgxxcXITH9RDRKWzEXh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks Brad,Ugx5ia7eQunC5HHCNbN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Going greate buddy,UgxuR77isIjq5K4DQ-Z4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Is there a reason you didn't mention CakePHP or is it dying?,UgyDM9-9jb2E6B3CZFF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Happy New Year Brad!,Ugzg31SyGFNzGR3aNtF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Just in time!,Ugw4-zSiCrCl8jTAM-d4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Nice Sir g.....,Ugw_AYnFf5ZI-lRwd8l4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,PHP To the top🧨,UgxK91Kf3ftEOL4mZ-94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Finally 😍😍,UgwnNts9H1bJzCjx4qV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,31:25 it seems that some job ads requires all of those 4,UgzKaITG4hhcVBVe6sJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank You,UgzXcwGHp7Rs5JtCNAN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Honestly, I don't want to become immoral through the process of becoming successful and I don't know if you have.",UgwWKzvhhnFI-0Sfmz94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Notes taken, notebook full",Ugz7WUWpvd-9m3rc19x4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Awesome,UgyyYc_I68t9GvrVs654AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Fantastic,Ugxp5EetRDody-q2FNZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,CI/CD is missing 🤔,Ugw9Ji48E3PMJbYscsN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"a friend who's working at a startup consulted a senior software engineer there & was told that React & Vue are pretty much the main frameworks right now, but always great to see other technologies we can learn & may be up & coming! great video as well Brad :)",UgybiCYlZg-bbwLQRjp4AaABAg,0,2
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Yayyyyy Django is one of the best framework,UgyoJqe4YcE3wypfIwt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Reason for learning coding? Yes of course  X million people wants to get developer to earn money. But many of them dont like coding. Not their passion. Just money. My answer to the question why coding? Digital and AI century. Many people could loose their jobs in the future. (10 years - 15 years - i dont know) So like me - just to have a basic knowledge is great to learn. Marketing, Recruiting, accounting etc. etc. - is i think already soon a bit of coding included - or at least to understand what is the software doing - and how. (my goal!)",UgzLB2kP-tuivRmFRZh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,👍,Ugx7fSIf5a5mBhvuAat4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"""practical"" where's PHP then?? one of the most practical languages out there.",Ugz09jC92h6GGSykHS14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Ethereum is not immutable. Vitalik can orchestrate and has in the past has orchestrated alterations of its blockchain.,UgyHKozthvWcoOSmThV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks.,Ugwot3BMVxFin9ewRTl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Razor pages for server side rendering and that sweet juicy SEO lets gooooo,UgxcspEdt-nW-FO1-Rp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great,UgxThLkVwUBfswOhsSZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Brad, love from India.",Ugxbin3gG3If1YqE1Vd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Please Mr. Brad build crash course about puppeteer. 😢
Guys like that comment to up it",UgxYBJsU8aSURNKu0gd4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,awesome,Ugz8uLPHmARJSR0s4jl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"BEEN WAITING, LETS GOO",UgyxZVH1cc7lDPlS25F4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Hi guys I’m not sure what is he doing ,is this the way we should start and  follow or he is just presenting web development?",UgwLSA6-HTZX2DErzXl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,thx i will study all,UgxOMjjqiFnCcKlRoml4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Yeah finally 😃,Ugxhu3SSZoulBXljS5l4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,too many things to learn... That makes me crazyyyyyyy,UgwPo1nJhxYfKmilQ5B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Wow nice !,UgyEqDTK7dHoHvPNxF94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Excellent dood!,UgwjsFbWDkl4VDFTrV54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"It's disappointing how I watch these Brad's great guides every year and I fail every year. I start programming, then stop, start again, stop again... don't think I will ever make it.",UgwMoT6776-LptN2val4AaABAg,2,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,That's greatest,Ugz1dSByRvvcMphnAVx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thnak you king!,Ugy2C3Xwq3EDWWmrhLd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You need to be a real pro to summarize so much so well. Thanks  Brad!,UgwUouOq9MxRQiYzb114AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I have wait for this,UgyGbA2diFbVL_hV57l4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,video of the year,UgwW74oJrJAZgCv2KkJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,no more Angular :(,Ugz9F_pW21ghb5hiIu94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks,UgzfA5vWJJeHE6cvh5B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Who was waiting for this,Ugw0lAXVnEy-hJYGBOB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Oh thank lord you're here!
Thanks!",Ugw2WUZrSyNjhWkHL6F4AaABAg,0,0
